"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-9-14","26.8625","26.9415","27.3548","26.8051","","-0.22%"
"2023-9-13","26.9215","26.8896","27.1423","26.7940","","0.27%"
"2023-9-12","26.8494","26.8757","27.1717","26.7057","","0.17%"
"2023-9-11","26.8047","26.8502","26.9743","26.5994","","-0.07%"
"2023-9-8","26.8228","26.8340","27.0792","26.7201","","0.15%"
"2023-9-7","26.7827","26.8200","27.1250","26.6471","","-0.04%"
"2023-9-6","26.7923","26.7756","26.9375","26.4571","","0.10%"
"2023-9-5","26.7646","26.7502","26.9065","26.5217","","0.09%"
"2023-9-4","26.7395","26.7167","26.9525","26.4798","","0.41%"
"2023-9-1","26.6311","26.6979","26.8312","26.5807","","-0.07%"
"2023-8-31","26.6502","26.7079","26.8719","26.5130","","-0.14%"
"2023-8-30","26.6868","26.5542","26.8545","26.3807","","0.50%"
"2023-8-29","26.5544","26.4894","26.7425","25.7953","","0.19%"
"2023-8-28","26.5030","26.3550","26.6710","26.3265","","-0.16%"
"2023-8-25","26.5465","25.7231","26.6600","25.6683","","2.96%"
"2023-8-24","25.7824","27.1961","27.3724","25.1590","","-5.14%"
"2023-8-23","27.1792","27.2045","27.3822","27.0467","","-0.03%"
"2023-8-22","27.1866","27.1572","27.3752","27.0106","","0.18%"
"2023-8-21","27.1390","27.1112","27.3064","26.9710","","0.40%"
"2023-8-18","27.0307","27.1071","27.2757","26.9325","","0.00%"
"2023-8-17","27.0317","27.0670","27.2890","26.9375","","-0.02%"
"2023-8-16","27.0381","27.0620","27.1735","26.9200","","-0.02%"
"2023-8-15","27.0440","27.0410","27.1917","26.8923","","0.11%"
"2023-8-14","27.0136","26.9538","27.3264","26.7817","","0.56%"
"2023-8-11","26.8632","27.0115","27.3167","26.8213","","-0.50%"
"2023-8-10","26.9986","27.0107","27.1789","26.5399","","0.04%"
"2023-8-9","26.9891","26.9798","27.3439","26.8283","","0.04%"
"2023-8-8","26.9794","26.9874","27.4184","26.8496","","0.02%"
"2023-8-7","26.9746","26.9748","27.1342","26.8132","","0.14%"
"2023-8-4","26.9371","26.9766","27.4131","26.8148","","-0.11%"
"2023-8-3","26.9670","26.9605","27.4725","26.8470","","0.04%"
"2023-8-2","26.9564","26.9657","27.3352","26.8210","","0.23%"
"2023-8-1","26.8938","26.9289","27.2537","26.8245","","-0.01%"
"2023-7-31","26.8955","26.8701","27.0768","26.7973","","-0.02%"
"2023-7-28","26.9003","26.9510","27.1623","26.7953","","-0.14%"
"2023-7-27","26.9392","26.9352","27.1229","26.7569","","0.08%"
"2023-7-26","26.9177","26.8995","27.0845","26.7190","","0.10%"
"2023-7-25","26.8918","26.9506","27.1814","26.7765","","-0.11%"
"2023-7-24","26.9217","26.9204","27.1812","26.7398","","-0.19%"
"2023-7-21","26.9729","26.7480","27.0825","26.6651","","0.92%"
"2023-7-20","26.7257","26.7927","27.1495","26.6192","","-0.18%"
"2023-7-19","26.7736","26.9252","27.3188","26.6133","","-0.54%"
"2023-7-18","26.9187","26.3508","27.1220","26.2227","","2.22%"
"2023-7-17","26.3351","26.1702","26.4592","25.9249","","0.92%"
"2023-7-14","26.0953","26.0419","26.3486","25.9564","","0.36%"
"2023-7-13","26.0026","26.1458","26.2966","25.9604","","-0.50%"
"2023-7-12","26.1328","26.1173","26.2700","25.9801","","0.54%"
"2023-7-11","25.9922","26.0973","26.2929","25.9158","","-0.39%"
"2023-7-10","26.0952","26.0676","26.2090","25.8712","","0.15%"
"2023-7-7","26.0552","26.0853","26.2651","25.8855","","-0.10%"
"2023-7-6","26.0823","26.0774","26.2878","25.6866","","0.03%"
"2023-7-5","26.0732","25.9993","26.2346","25.8414","","0.29%"
"2023-7-4","25.9966","25.9416","26.1987","25.7159","","0.35%"
"2023-7-3","25.9059","26.0510","26.2235","25.7132","","-0.54%"
"2023-6-30","26.0461","26.0378","26.1427","25.8298","","0.09%"
"2023-6-29","26.0235","26.0501","26.1373","25.9065","","-0.09%"
"2023-6-28","26.0481","26.0201","26.2304","25.8540","","0.18%"
"2023-6-27","26.0014","25.8861","26.2411","25.4209","","0.34%"
"2023-6-26","25.9137","25.2766","26.1788","25.0712","","2.70%"
"2023-6-23","25.2330","24.8850","26.0300","24.6885","","1.39%"
"2023-6-22","24.8877","23.5827","25.0060","23.3834","","5.78%"
"2023-6-21","23.5273","23.5715","23.7155","23.3689","","-0.10%"
"2023-6-20","23.5506","23.6109","23.7517","23.4412","","-0.25%"
"2023-6-19","23.6085","23.5800","23.7725","23.4298","","-0.03%"
"2023-6-16","23.6154","23.6601","23.7790","23.4510","","-0.18%"
"2023-6-15","23.6576","23.5641","23.7736","23.4322","","0.46%"
"2023-6-14","23.5483","23.6315","23.7662","23.3774","","-0.31%"
"2023-6-13","23.6215","23.6259","23.8066","23.3890","","0.00%"
"2023-6-12","23.6208","23.3994","23.7932","23.3771","","1.08%"
"2023-6-9","23.3673","23.1251","23.6189","23.0534","","1.06%"
"2023-6-8","23.1219","23.2480","23.5260","23.0164","","-0.53%"
"2023-6-7","23.2458","21.5740","23.3885","21.5734","","7.76%"
"2023-6-6","21.5719","21.2618","21.6451","21.1910","","1.47%"
"2023-6-5","21.2590","21.0019","21.3547","20.9089","","1.43%"
"2023-6-2","20.9589","20.8084","21.0292","20.6590","","0.77%"
"2023-6-1","20.7988","20.7993","20.9356","20.6165","","0.01%"
"2023-5-31","20.7973","20.4868","20.8990","20.3840","","1.60%"
"2023-5-30","20.4706","20.1042","20.5428","20.0380","","1.88%"
"2023-5-29","20.0919","19.9977","20.2169","19.8875","","0.81%"
"2023-5-26","19.9309","19.9394","20.1728","19.8120","","-0.01%"
"2023-5-25","19.9319","19.8967","20.0404","19.7805","","0.21%"
"2023-5-24","19.8897","19.8584","20.0028","19.7365","","0.22%"
"2023-5-23","19.8458","19.8302","20.3130","19.7165","","0.08%"
"2023-5-22","19.8308","19.8235","20.1600","19.6707","","0.23%"
"2023-5-19","19.7860","19.7982","19.9171","19.6405","","0.01%"
"2023-5-18","19.7844","19.7554","19.9020","19.6199","","0.21%"
"2023-5-17","19.7422","19.7260","19.8715","19.5788","","0.10%"
"2023-5-16","19.7229","19.6699","19.8290","19.5696","","0.36%"
"2023-5-15","19.6520","19.6140","19.7804","19.4798","","0.47%"
"2023-5-12","19.5600","19.5595","19.7355","19.4123","","0.10%"
"2023-5-11","19.5404","19.5443","19.7001","19.4249","","0.01%"
"2023-5-10","19.5378","19.5210","19.6588","19.3785","","0.19%"
"2023-5-9","19.5016","19.5075","19.6248","19.3993","","0.01%"
"2023-5-8","19.4994","19.5000","19.6313","19.3624","","-0.09%"
"2023-5-5","19.5172","19.4961","19.6155","19.3750","","0.13%"
"2023-5-4","19.4926","19.4753","19.5942","19.3630","","0.18%"
"2023-5-3","19.4581","19.4704","19.5849","19.3638","","0.06%"
"2023-5-2","19.4461","19.4573","19.5755","19.3490","","0.09%"
"2023-5-1","19.4282","19.4425","19.5413","19.3490","","-0.10%"
"2023-4-28","19.4478","19.4364","19.5609","19.3323","","0.07%"
"2023-4-27","19.4341","19.4231","19.5485","19.3115","","0.19%"
"2023-4-26","19.3972","19.4271","19.5385","19.3165","","-0.14%"
"2023-4-25","19.4245","19.3780","19.5270","19.2935","","0.07%"
"2023-4-24","19.4109","19.4042","19.5015","19.3033","","0.19%"
"2023-4-21","19.3741","19.4050","19.4865","19.3118","","-0.14%"
"2023-4-20","19.4010","19.3982","19.5086","19.2950","","0.08%"
"2023-4-19","19.3855","19.3874","19.5235","19.2868","","0.00%"
"2023-4-18","19.3857","19.3936","19.5091","19.2760","","0.00%"
"2023-4-17","19.3861","19.3653","19.5148","19.2652","","0.21%"
"2023-4-14","19.3446","19.3323","19.4725","19.2355","","0.16%"
"2023-4-13","19.3132","19.3128","19.4436","19.2232","","0.05%"
"2023-4-12","19.3030","19.2879","19.4079","19.1945","","0.12%"
"2023-4-11","19.2803","19.2758","19.3878","19.1780","","0.05%"
"2023-4-10","19.2707","19.2485","19.3696","19.1545","","0.22%"
"2023-4-7","19.2283","19.2518","19.3592","19.1357","","-0.09%"
"2023-4-6","19.2454","19.2444","19.5240","19.1507","","0.03%"
"2023-4-5","19.2394","19.2180","19.3483","19.1166","","0.17%"
"2023-4-4","19.2062","19.1952","19.3202","19.0923","","0.16%"
"2023-4-3","19.1749","19.1863","19.2932","19.0898","","0.09%"
"2023-3-31","19.1582","19.1726","19.2887","19.0660","","-0.05%"
"2023-3-30","19.1676","19.1385","19.2720","19.0386","","0.29%"
"2023-3-29","19.1126","19.1164","19.2393","19.0187","","0.01%"
"2023-3-28","19.1115","19.0922","19.2281","19.0009","","0.11%"
"2023-3-27","19.0898","19.0589","19.1880","18.9700","","0.23%"
"2023-3-24","19.0457","19.0392","19.2557","18.9500","","0.22%"
"2023-3-23","19.0046","19.0427","19.1469","18.9163","","-0.17%"
"2023-3-22","19.0371","19.0317","19.1353","18.9294","","0.12%"
"2023-3-21","19.0150","19.0091","19.1236","18.8022","","0.09%"
"2023-3-20","18.9983","19.0111","19.1090","18.9035","","-0.06%"
"2023-3-17","19.0095","19.0027","19.1043","18.9030","","0.18%"
"2023-3-16","18.9761","18.9888","19.1400","18.6445","","0.01%"
"2023-3-15","18.9746","18.9750","19.3368","18.8780","","0.00%"
"2023-3-14","18.9747","18.9693","19.1220","18.8040","","0.04%"
"2023-3-13","18.9664","18.9548","19.1120","18.7880","","0.06%"
"2023-3-10","18.9551","18.9522","19.0727","18.8230","","0.04%"
"2023-3-9","18.9479","18.9368","19.0595","18.8237","","0.12%"
"2023-3-8","18.9257","18.9219","19.0535","18.8202","","0.19%"
"2023-3-7","18.8901","18.8995","19.0373","18.7871","","-0.04%"
"2023-3-6","18.8974","18.8244","18.9994","18.7585","","0.41%"
"2023-3-3","18.8195","18.8648","18.9881","18.7062","","-0.24%"
"2023-3-2","18.8639","18.8845","18.9804","18.7804","","-0.08%"
"2023-3-1","18.8795","18.8847","18.9678","18.7855","","0.02%"
"2023-2-28","18.8761","18.8839","19.0166","18.7715","","-0.02%"
"2023-2-27","18.8793","18.8620","19.0019","18.7587","","0.06%"
"2023-2-24","18.8676","18.8813","18.9707","18.7621","","-0.02%"
"2023-2-23","18.8721","18.8702","18.9592","18.7750","","0.13%"
"2023-2-22","18.8467","18.8715","18.9584","18.7509","","-0.07%"
"2023-2-21","18.8608","18.8748","18.9641","18.7568","","-0.06%"
"2023-2-20","18.8727","18.8590","18.9583","18.7494","","0.25%"
"2023-2-17","18.8247","18.8481","18.9541","18.7475","","-0.07%"
"2023-2-16","18.8380","18.8513","18.9431","18.7472","","0.01%"
"2023-2-15","18.8359","18.8395","19.0370","18.7355","","0.02%"
"2023-2-14","18.8315","18.8390","18.9309","18.7367","","0.01%"
"2023-2-13","18.8288","18.8155","18.9211","18.7157","","0.10%"
"2023-2-10","18.8107","18.8286","18.9254","18.7248","","-0.05%"
"2023-2-9","18.8199","18.8290","18.9139","18.7348","","-0.02%"
"2023-2-8","18.8232","18.8249","18.9230","18.7309","","0.05%"
"2023-2-7","18.8146","18.8258","18.9179","18.7215","","0.00%"
"2023-2-6","18.8137","18.8207","18.9170","18.7122","","-0.03%"
"2023-2-3","18.8186","18.8067","18.9217","18.7189","","0.14%"
"2023-2-2","18.7920","18.8067","18.8968","18.7143","","-0.02%"
"2023-2-1","18.7964","18.8115","18.9091","18.7140","","-0.05%"
"2023-1-31","18.8064","18.7903","18.9014","18.6956","","0.11%"
"2023-1-30","18.7851","18.8110","18.9114","18.6870","","-0.12%"
"2023-1-27","18.8079","18.8039","18.8930","18.7101","","0.06%"
"2023-1-26","18.7963","18.7973","18.8945","18.7055","","0.11%"
"2023-1-25","18.7753","18.8267","18.9004","18.7074","","-0.25%"
"2023-1-24","18.8230","18.8113","18.8939","18.5960","","0.09%"
"2023-1-23","18.8052","18.7611","18.9013","18.6800","","0.25%"
"2023-1-20","18.7579","18.7602","18.9004","18.6820","","0.00%"
"2023-1-19","18.7578","18.7621","18.8766","18.6785","","-0.01%"
"2023-1-18","18.7588","18.7526","18.8760","18.6705","","0.27%"
"2023-1-17","18.7083","18.7914","18.8759","18.6634","","-0.46%"
"2023-1-16","18.7956","18.8027","18.8914","18.6900","","0.08%"
"2023-1-13","18.7806","18.7808","18.8816","18.6825","","0.05%"
"2023-1-12","18.7709","18.7775","18.8655","18.6700","","-0.02%"
"2023-1-11","18.7754","18.7782","18.8827","18.6704","","0.01%"
"2023-1-10","18.7738","18.7757","18.8652","18.5917","","0.05%"
"2023-1-9","18.7652","18.7349","18.8731","18.6280","","0.07%"
"2023-1-6","18.7524","18.7647","18.8682","18.6402","","-0.05%"
"2023-1-5","18.7616","18.7439","18.8535","18.6455","","0.12%"
"2023-1-4","18.7387","18.7292","18.8304","18.6346","","0.15%"
"2023-1-3","18.7108","18.7148","18.8168","18.6084","","-0.01%"
"2023-1-2","18.7120","18.6985","18.8157","18.5790","","0.13%"
"2022-12-30","18.6883","18.7097","18.8008","18.5996","","-0.03%"
"2022-12-29","18.6941","18.7185","18.8044","18.6116","","-0.12%"
"2022-12-28","18.7157","18.7020","18.8111","18.5680","","0.26%"
"2022-12-27","18.6669","18.6855","18.8229","18.5690","","0.03%"
"2022-12-26","18.6618","18.6622","18.7917","18.5413","","-0.01%"
"2022-12-23","18.6637","18.6653","18.7838","18.5655","","0.11%"
"2022-12-22","18.6424","18.6570","18.7665","18.5611","","-0.17%"
"2022-12-21","18.6749","18.6621","18.7715","18.5555","","0.14%"
"2022-12-20","18.6479","18.6527","18.7523","18.5540","","0.03%"
"2022-12-19","18.6426","18.6380","18.7441","18.5542","","0.04%"
"2022-12-16","18.6343","18.6397","18.7460","18.5420","","-0.01%"
"2022-12-15","18.6368","18.6280","18.7416","18.5012","","0.07%"
"2022-12-14","18.6232","18.6197","18.7304","18.4955","","0.26%"
"2022-12-13","18.5750","18.6399","18.7658","18.4940","","-0.31%"
"2022-12-12","18.6325","18.6479","18.7409","18.5245","","-0.10%"
"2022-12-9","18.6503","18.6423","18.7409","18.5390","","0.10%"
"2022-12-8","18.6324","18.6414","18.7321","18.5352","","-0.02%"
"2022-12-7","18.6355","18.6322","18.7265","18.5306","","0.06%"
"2022-12-6","18.6240","18.6446","18.7261","18.5271","","0.01%"
"2022-12-5","18.6227","18.6344","18.7593","18.5301","","-0.04%"
"2022-12-2","18.6303","18.6376","18.7444","18.5380","","-0.01%"
"2022-12-1","18.6313","18.6126","18.7341","18.5185","","0.22%"
"2022-11-30","18.5895","18.6387","18.7360","18.5242","","-0.26%"
"2022-11-29","18.6374","18.6306","18.7444","18.5103","","0.11%"
"2022-11-28","18.6166","18.5930","18.7174","18.5025","","0.17%"
"2022-11-25","18.5851","18.6098","18.7223","18.5163","","-0.07%"
"2022-11-24","18.5986","18.6172","18.7202","18.5118","","-0.04%"
"2022-11-23","18.6062","18.6133","18.7113","18.5103","","-0.01%"
"2022-11-22","18.6081","18.6213","18.7201","18.5105","","-0.02%"
"2022-11-21","18.6118","18.6223","18.7105","18.4883","","0.12%"
"2022-11-18","18.5889","18.5879","18.7065","18.4980","","0.16%"
"2022-11-17","18.5599","18.6105","18.7005","18.4860","","-0.17%"
"2022-11-16","18.5920","18.6111","18.7106","18.4985","","-0.05%"
"2022-11-15","18.6020","18.6191","18.7003","18.4899","","0.09%"
"2022-11-14","18.5846","18.5631","18.6933","18.4329","","0.08%"
"2022-11-11","18.5705","18.4889","18.6675","18.3850","","0.49%"
"2022-11-10","18.4798","18.5911","18.7185","18.4219","","-0.57%"
"2022-11-9","18.5857","18.5361","18.6927","18.4490","","0.31%"
"2022-11-8","18.5284","18.4453","18.6810","18.3814","","0.46%"
"2022-11-7","18.4431","18.5682","18.6981","18.4070","","-0.66%"
"2022-11-4","18.5657","18.6174","18.7242","18.4721","","-0.26%"
"2022-11-3","18.6144","18.6291","18.7116","18.5183","","-0.04%"
"2022-11-2","18.6219","18.5833","18.7135","18.4958","","0.30%"
"2022-11-1","18.5657","18.6149","18.7119","18.4783","","-0.14%"
"2022-10-31","18.5920","18.5940","18.7073","18.4976","","0.06%"
"2022-10-28","18.5813","18.6001","18.7077","18.4969","","-0.09%"
"2022-10-27","18.5974","18.6049","18.7110","18.4395","","0.03%"
"2022-10-26","18.5911","18.6050","18.7009","18.4850","","0.01%"
"2022-10-25","18.5895","18.6072","18.6996","18.4795","","-0.08%"
"2022-10-24","18.6036","18.5960","18.6979","18.4720","","0.08%"
"2022-10-21","18.5884","18.5980","18.6934","18.4827","","0.01%"
"2022-10-20","18.5868","18.5908","18.6844","18.4688","","-0.01%"
"2022-10-19","18.5887","18.5879","18.6813","18.4518","","0.05%"
"2022-10-18","18.5794","18.5808","18.6781","18.4631","","0.10%"
"2022-10-17","18.5610","18.5760","18.6721","18.4789","","0.01%"
"2022-10-14","18.5585","18.5540","18.6713","18.4545","","0.20%"
"2022-10-13","18.5218","18.5676","18.6705","18.4543","","-0.19%"
"2022-10-12","18.5571","18.5920","18.6791","18.4592","","-0.16%"
"2022-10-11","18.5875","18.5795","18.7060","18.4784","","0.07%"
"2022-10-10","18.5737","18.5823","18.6870","18.4531","","0.06%"
"2022-10-7","18.5620","18.5756","18.6915","18.4802","","-0.05%"
"2022-10-6","18.5719","18.5694","18.6810","18.4683","","1.00%"
"2022-10-5","18.3880","18.5780","18.6931","18.4636","","-0.96%"
"2022-10-4","18.5668","18.5489","18.6655","18.3570","","0.13%"
"2022-10-3","18.5428","18.4895","18.6460","18.4065","","0.23%"
"2022-9-30","18.5000","18.4987","18.6262","18.4018","","0.02%"
"2022-9-29","18.4961","18.5113","18.6195","18.4266","","-0.04%"
"2022-9-28","18.5040","18.4385","18.6045","18.3567","","0.38%"
"2022-9-27","18.4332","18.4592","18.5808","18.3382","","0.00%"
"2022-9-26","18.4327","18.4040","18.5434","18.3223","","0.11%"
"2022-9-23","18.4131","18.3420","18.4900","18.2493","","0.50%"
"2022-9-22","18.3212","18.3285","18.4546","18.2455","","-0.01%"
"2022-9-21","18.3230","18.3068","18.4123","18.2000","","0.12%"
"2022-9-20","18.3015","18.2865","18.3958","18.1950","","0.12%"
"2022-9-19","18.2803","18.2565","18.3745","18.1649","","0.14%"
"2022-9-16","18.2543","18.2662","18.3586","18.1525","","-0.05%"
"2022-9-15","18.2638","18.2374","18.3520","18.1546","","0.17%"
"2022-9-14","18.2331","18.2499","18.3420","18.1535","","-0.05%"
"2022-9-13","18.2430","18.2244","18.3312","18.1350","","0.15%"
"2022-9-12","18.2152","18.2233","18.3270","18.1333","","-0.10%"
"2022-9-9","18.2334","18.2336","18.3310","18.1355","","0.03%"
"2022-9-8","18.2281","18.2274","18.3300","18.1280","","0.06%"
"2022-9-7","18.2174","18.2246","18.3235","18.1135","","0.02%"
"2022-9-6","18.2146","18.2189","18.3228","18.1182","","0.02%"
"2022-9-5","18.2108","18.1971","18.3090","18.1219","","0.18%"
"2022-9-2","18.1777","18.2047","18.3443","18.1138","","-0.12%"
"2022-9-1","18.1993","18.1976","18.2462","18.1510","","0.07%"
"2022-8-31","18.1868","18.1841","18.2910","18.0810","","0.12%"
"2022-8-30","18.1650","18.1822","18.2131","18.1425","","-0.07%"
"2022-8-29","18.1772","18.1647","18.2720","18.0802","","0.19%"
"2022-8-26","18.1433","18.1702","18.3405","18.0705","","-0.12%"
"2022-8-25","18.1653","18.1514","18.2480","18.0498","","0.15%"
"2022-8-24","18.1386","18.1137","18.2275","18.0170","","0.23%"
"2022-8-23","18.0973","18.0720","18.2070","17.9849","","0.27%"
"2022-8-22","18.0480","18.0807","18.2295","17.9951","","-0.20%"
"2022-8-19","18.0850","18.0322","18.1956","17.9719","","0.43%"
"2022-8-18","18.0075","17.9507","18.1503","17.8548","","0.40%"
"2022-8-17","17.9349","17.9319","18.0472","17.8395","","0.14%"
"2022-8-16","17.9095","17.9588","18.0523","17.8344","","-0.23%"
"2022-8-15","17.9500","17.9324","18.0514","17.8227","","0.10%"
"2022-8-12","17.9324","17.9449","18.0592","17.8158","","-0.01%"
"2022-8-11","17.9336","17.8741","18.0337","17.7891","","0.35%"
"2022-8-10","17.8708","17.9018","18.0354","17.7650","","-0.11%"
"2022-8-9","17.8907","17.9381","18.0483","17.6443","","-0.11%"
"2022-8-8","17.9106","17.9116","18.0553","17.8303","","0.00%"
"2022-8-5","17.9101","17.9274","18.0545","17.8174","","-0.05%"
"2022-8-4","17.9197","17.9412","18.0506","17.8118","","-0.09%"
"2022-8-3","17.9367","17.9447","18.0594","17.8459","","0.06%"
"2022-8-2","17.9253","17.9014","18.0382","17.8285","","0.15%"
"2022-8-1","17.8987","17.9084","18.0415","17.7723","","-0.07%"
"2022-7-29","17.9114","17.9132","18.0470","17.7005","","0.04%"
"2022-7-28","17.9049","17.8873","18.0105","17.7615","","0.22%"
"2022-7-27","17.8651","17.8618","17.9851","17.7522","","0.03%"
"2022-7-26","17.8592","17.8038","17.9436","17.5712","","0.51%"
"2022-7-25","17.7679","17.7394","17.9040","17.6622","","0.29%"
"2022-7-22","17.7173","17.7157","17.8305","17.5391","","0.05%"
"2022-7-21","17.7084","17.6057","17.7909","17.4717","","0.60%"
"2022-7-20","17.6034","17.5635","17.6856","17.3597","","0.27%"
"2022-7-19","17.5562","17.4624","17.6515","17.3719","","0.72%"
"2022-7-18","17.4309","17.3521","17.5677","17.2558","","0.21%"
"2022-7-15","17.3950","17.4469","17.5028","17.2601","","-0.06%"
"2022-7-14","17.4047","17.4292","17.5660","17.3179","","0.04%"
"2022-7-13","17.3974","17.3164","17.4996","17.2043","","0.56%"
"2022-7-12","17.3000","17.3743","17.4192","17.2384","","-0.32%"
"2022-7-11","17.3555","17.2738","17.4091","17.2438","","0.50%"
"2022-7-8","17.2683","17.2714","17.3968","17.1456","","-0.01%"
"2022-7-7","17.2693","17.2269","17.3882","17.1319","","0.35%"
"2022-7-6","17.2098","16.9999","17.2725","16.8820","","1.47%"
"2022-7-5","16.9608","16.8161","17.0568","16.7122","","0.98%"
"2022-7-4","16.7967","16.7634","16.8850","16.6516","","0.21%"
"2022-7-1","16.7613","16.6968","16.8340","16.5898","","0.41%"
